state,county,status,url,final_url,http_status,platform,bytes,attempts
FL,Lafayette County,not_found,,,,not_found,,lafayettecountyfl.gov:ConnectError;lafayettecounty.gov:ConnectError;lafayettefl.gov:ConnectError;co.lafayette.fl.us:ConnectError
FL,Lake County,resolved,https://lakecountyfl.gov,https://lakecountyfl.gov,200,other/unknown,3779,first_try
FL,Lee County,not_found,,,,not_found,,leecountyfl.gov:ConnectError;leecounty.gov:ConnectError;leefl.gov:ConnectError;co.lee.fl.us:ConnectError
FL,Leon County,not_found,,,,not_found,,leoncountyfl.gov:403;leoncounty.gov:ConnectError;leonfl.gov:ConnectError;co.leon.fl.us:ConnectError
FL,Levy County,not_found,,,,not_found,,levycountyfl.gov:ConnectError;levycounty.gov:ConnectError;levyfl.gov:ConnectError;co.levy.fl.us:ConnectError
FL,Liberty County,not_found,,,,not_found,,libertycountyfl.gov:ConnectError;libertycounty.gov:ConnectError;libertyfl.gov:ConnectError;co.liberty.fl.us:ConnectError
FL,Madison County,not_found,,,,not_found,,madisoncountyfl.gov:ConnectError;madisoncounty.gov:ConnectError;madisonfl.gov:ConnectError;co.madison.fl.us:ConnectError
FL,Manatee County,not_found,,,,not_found,,manateecountyfl.gov:ConnectError;manateecounty.gov:ConnectError;manateefl.gov:ConnectError;co.manatee.fl.us:ConnectError
FL,Marion County,not_found,,,,not_found,,marioncountyfl.gov:ConnectError;marioncounty.gov:ConnectError;marionfl.gov:ConnectError;co.marion.fl.us:ConnectError
FL,Martin County,not_found,,,,not_found,,martincountyfl.gov:ConnectError;martincounty.gov:ConnectError;martinfl.gov:ConnectError;co.martin.fl.us:ConnectError
FL,Miami-Dade County,not_found,,,,not_found,,miamidadecountyfl.gov:ConnectError;miamidadecounty.gov:ConnectError;miamidadefl.gov:ConnectError;co.miamidade.fl.us:ConnectError
FL,Monroe County,resolved,https://monroecounty.gov,https://www.monroecounty.gov/,200,other/unknown,111192,monroecountyfl.gov:ConnectError
FL,Nassau County,not_found,,,,not_found,,nassaucountyfl.gov:RemoteProtocolError;nassaucounty.gov:ConnectError;nassaufl.gov:ConnectError;co.nassau.fl.us:ConnectError
FL,Okaloosa County,not_found,,,,not_found,,okaloosacountyfl.gov:ConnectError;okaloosacounty.gov:ConnectError;okaloosafl.gov:ConnectError;co.okaloosa.fl.us:ConnectError
FL,Okeechobee County,not_found,,,,not_found,,okeechobeecountyfl.gov:403;okeechobeecounty.gov:ConnectError;okeechobeefl.gov:ConnectError;co.okeechobee.fl.us:ConnectError
FL,Orange County,not_found,,,,not_found,,orangecountyfl.gov:ConnectError;orangecounty.gov:ConnectError;orangefl.gov:ConnectError;co.orange.fl.us:ConnectError
FL,Osceola County,not_found,,,,not_found,,osceolacountyfl.gov:ConnectError;osceolacounty.gov:ConnectError;osceolafl.gov:ConnectError;co.osceola.fl.us:ConnectError
FL,Palm Beach County,not_found,,,,not_found,,palmbeachcountyfl.gov:ConnectError;palmbeachcounty.gov:ConnectError;palmbeachfl.gov:ConnectError;co.palmbeach.fl.us:ConnectError
FL,Pasco County,resolved,https://pascocountyfl.gov,https://pascocountyfl.gov,200,Revize,185000,first_try
FL,Pinellas County,resolved,https://co.pinellas.fl.us,https://pinellas.gov/,200,Granicus,299974,pinellascountyfl.gov:ConnectError;pinellascounty.gov:ConnectError;pinellasfl.gov:ConnectError
FL,Polk County,resolved,https://polkfl.gov,https://www.polkfl.gov/,200,WordPress,285667,polkcountyfl.gov:ConnectError;polkcounty.gov:ConnectError
FL,Putnam County,not_found,,,,not_found,,putnamcountyfl.gov:ConnectError;putnamcounty.gov:ConnectError;putnamfl.gov:ConnectError;co.putnam.fl.us:ConnectError
FL,Santa Rosa County,not_found,,,,not_found,,santarosacountyfl.gov:ConnectError;santarosacounty.gov:ConnectError;santarosafl.gov:ConnectError;co.santarosa.fl.us:ConnectError
FL,Sarasota County,not_found,,,,not_found,,sarasotacountyfl.gov:ConnectError;sarasotacounty.gov:ConnectError;sarasotafl.gov:403;co.sarasota.fl.us:ConnectError
FL,Seminole County,resolved,https://seminolecountyfl.gov,https://www.seminolecountyfl.gov/,200,other/unknown,179527,first_try
FL,St. Johns County,not_found,,,,not_found,,stjohnscountyfl.gov:ConnectError;stjohnscounty.gov:ConnectError;stjohnsfl.gov:ConnectError;co.stjohns.fl.us:ConnectError
FL,St. Lucie County,not_found,,,,not_found,,stluciecountyfl.gov:ConnectError;stluciecounty.gov:ConnectError;stluciefl.gov:ConnectError;co.stlucie.fl.us:ConnectError
FL,Sumter County,resolved,https://sumtercountyfl.gov,https://sumtercountyfl.gov,200,CivicPlus,99428,first_try
FL,Suwannee County,resolved,https://suwanneecountyfl.gov,https://suwanneecountyfl.gov,200,WordPress,94699,first_try
FL,Taylor County,not_found,,,,not_found,,taylorcountyfl.gov:ConnectError;taylorcounty.gov:ConnectError;taylorfl.gov:ConnectError;co.taylor.fl.us:ConnectError
FL,Union County,not_found,,,,not_found,,unioncountyfl.gov:ConnectError;unioncounty.gov:ConnectError;unionfl.gov:ConnectError;co.union.fl.us:ConnectError
FL,Volusia County,not_found,,,,not_found,,volusiacountyfl.gov:ConnectError;volusiacounty.gov:ConnectError;volusiafl.gov:ConnectError;co.volusia.fl.us:ConnectError
FL,Wakulla County,not_found,,,,not_found,,wakullacountyfl.gov:ConnectError;wakullacounty.gov:ConnectError;wakullafl.gov:ConnectError;co.wakulla.fl.us:ConnectError
FL,Walton County,resolved,https://co.walton.fl.us,https://www.mywaltonfl.gov/,200,CivicPlus,173705,waltoncountyfl.gov:ConnectError;waltoncounty.gov:ConnectError;waltonfl.gov:ConnectError
FL,Washington County,not_found,,,,not_found,,washingtoncountyfl.gov:ConnectError;washingtoncounty.gov:ConnectError;washingtonfl.gov:wrong_county;co.washington.fl.us:ConnectError
GA,Appling County,not_found,,,,not_found,,applingcountyga.gov:ConnectError;applingcounty.gov:ConnectError;applingcountyga.com:ReadTimeout;applingcougov.org:ConnectError
GA,Atkinson County,not_found,,,,not_found,,atkinsoncountyga.gov:ConnectError;atkinsoncounty.gov:ConnectError;atkinsoncountyga.com:ConnectError;atkinsoncougov.org:ConnectError
GA,Bacon County,not_found,,,,not_found,,baconcountyga.gov:ConnectError;baconcounty.gov:ConnectError;baconcountyga.com:ConnectError;baconcougov.org:ConnectError
GA,Baker County,resolved,https://bakercountyga.com,https://www.bakercountyga.com/,200,Wix,705482,bakercountyga.gov:ConnectError;bakercounty.gov:ConnectError
GA,Baldwin County,resolved,https://baldwincountyga.com,https://baldwincountyga.com,200,CivicPlus,79890,baldwincountyga.gov:ConnectError;baldwincounty.gov:ConnectError
GA,Banks County,not_found,,,,not_found,,bankscountyga.gov:ConnectError;bankscounty.gov:ConnectError;bankscountyga.com:ConnectTimeout;bankscougov.org:ConnectError
GA,Barrow County,not_found,,,,not_found,,barrowcountyga.gov:ConnectError;barrowcounty.gov:ConnectError;barrowcountyga.com:wrong_county;barrowcougov.org:ConnectError
GA,Bartow County,resolved,https://bartowcountyga.gov,https://www.bartowcountyga.gov/,200,Revize,133545,first_try
GA,Ben Hill County,not_found,,,,not_found,,benhillcountyga.gov:ConnectError;benhillcounty.gov:ConnectError;benhillcountyga.com:ConnectError;benhillcougov.org:ConnectError
GA,Berrien County,resolved,https://berriencountyga.com,https://berriencounty.smugmug.com/,200,Streamline,88808,berriencountyga.gov:ReadTimeout;berriencounty.gov:ConnectError
GA,Bibb County,not_found,,,,not_found,,bibbcountyga.gov:ConnectError;bibbcounty.gov:ConnectError;bibbcountyga.com:ConnectError;bibbcougov.org:ConnectError
GA,Bleckley County,not_found,,,,not_found,,bleckleycountyga.gov:ConnectError;bleckleycounty.gov:ConnectError;bleckleycountyga.com:ConnectError;bleckleycougov.org:ConnectError
GA,Brantley County,resolved,https://brantleycountyga.com,https://www.brantleycountyga.com/,200,WordPress,92267,brantleycountyga.gov:ConnectError;brantleycounty.gov:ConnectError
GA,Brooks County,resolved,https://brookscountyga.gov,https://brookscountyga.gov,200,other/unknown,75746,first_try
GA,Bryan County,resolved,https://bryancountyga.com,https://bryancountyga.com,200,other/unknown,325539,bryancountyga.gov:403;bryancounty.gov:ConnectError
GA,Bulloch County,not_found,,,,not_found,,bullochcountyga.gov:ConnectError;bullochcounty.gov:ConnectError;bullochcountyga.com:ConnectError;bullochcougov.org:ConnectError
GA,Burke County,not_found,,,,not_found,,burkecountyga.gov:ConnectError;burkecounty.gov:ConnectError;burkecountyga.com:ConnectError;burkecougov.org:ConnectError
GA,Butts County,resolved,https://buttscountyga.com,https://buttscountyga.com,200,WordPress,295277,buttscountyga.gov:ConnectError;buttscounty.gov:ConnectError
GA,Calhoun County,resolved,https://calhouncountyga.com,https://calhouncountyga.com,200,other/unknown,29623,calhouncountyga.gov:ConnectError;calhouncounty.gov:ConnectError
GA,Camden County,resolved,https://camdencountyga.gov,https://camdencountyga.gov,200,CivicPlus,177836,first_try
GA,Candler County,not_found,,,,not_found,,candlercountyga.gov:ConnectError;candlercounty.gov:ConnectError;candlercountyga.com:503;candlercougov.org:ConnectError
GA,Carroll County,resolved,https://carrollcountyga.gov,https://carrollcountyga.gov,200,CivicPlus,144850,first_try
GA,Catoosa County,not_found,,,,not_found,,catoosacountyga.gov:403;catoosacounty.gov:ConnectError;catoosacountyga.com:ConnectError;catoosacougov.org:ConnectError
GA,Charlton County,not_found,,,,not_found,,charltoncountyga.gov:ConnectError;charltoncounty.gov:ConnectError;charltoncountyga.com:ConnectError;charltoncougov.org:ConnectError
GA,Chatham County,resolved,https://chathamcountyga.gov,https://chathamcountyga.gov,200,other/unknown,125241,first_try
GA,Chattahoochee County,not_found,,,,not_found,,chattahoocheecountyga.gov:ConnectError;chattahoocheecounty.gov:ConnectError;chattahoocheecountyga.com:ConnectError;chattahoocheecougov.org:ConnectError
GA,Chattooga County,resolved,https://chattoogacounty.gov,https://chattoogacounty.gov,200,CivicPlus,100803,chattoogacountyga.gov:ConnectError
GA,Cherokee County,resolved,https://cherokeecountyga.gov,https://cherokeecountyga.gov,200,other/unknown,27247,first_try
GA,Clarke County,not_found,,,,not_found,,clarkecountyga.gov:ConnectError;clarkecounty.gov:403;clarkecountyga.com:ConnectError;clarkecougov.org:ConnectError
GA,Clay County,resolved,https://claycountyga.com,https://claycountyga.com,200,other/unknown,1144,claycountyga.gov:ConnectError;claycounty.gov:ConnectError
GA,Clayton County,not_found,,,,not_found,,claytoncountyga.gov:wrong_county;claytoncounty.gov:ConnectError;claytoncountyga.com:wrong_county;claytoncougov.org:ConnectError
GA,Clinch County,resolved,https://clinchcountyga.gov,https://clinchcountyga.gov/index.html,200,other/unknown,36995,first_try
GA,Cobb County,resolved,https://cobbcountyga.gov,https://www.cobbcounty.gov,200,other/unknown,87060,first_try
GA,Coffee County,not_found,,,,not_found,,coffeecountyga.gov:ConnectError;coffeecounty.gov:ConnectError;coffeecountyga.com:ConnectError;coffeecougov.org:ConnectError
GA,Colquitt County,resolved,https://colquittcountyga.gov,https://www.colquittcountyga.gov/,200,Revize,36868,first_try
GA,Columbia County,resolved,https://columbiacountyga.gov,https://columbiacountyga.gov,200,CivicPlus,114891,first_try
GA,Cook County,not_found,,,,not_found,,cookcountyga.gov:ConnectError;cookcounty.gov:ConnectError;cookcountyga.com:RemoteProtocolError;cookcougov.org:ConnectError
GA,Coweta County,not_found,,,,not_found,,cowetacountyga.gov:ConnectError;cowetacounty.gov:ConnectError;cowetacountyga.com:RemoteProtocolError;cowetacougov.org:ConnectError
GA,Crawford County,not_found,,,,not_found,,crawfordcountyga.gov:ConnectError;crawfordcounty.gov:ConnectError;crawfordcountyga.com:ConnectError;crawfordcougov.org:ConnectError
GA,Crisp County,not_found,,,,not_found,,crispcountyga.gov:ConnectError;crispcounty.gov:ConnectError;crispcountyga.com:ConnectError;crispcougov.org:ConnectError
GA,Dade County,resolved,https://dadecountyga.com,https://dadecountyga.com,200,other/unknown,7305,dadecountyga.gov:ConnectError;dadecounty.gov:ConnectError
GA,Dawson County,not_found,,,,not_found,,dawsoncountyga.gov:RemoteProtocolError;dawsoncounty.gov:ConnectError;dawsoncountyga.com:ConnectError;dawsoncougov.org:ConnectError
GA,DeKalb County,resolved,https://dekalbcountyga.gov,https://dekalbcountyga.gov,200,Granicus,109243,first_try
GA,Decatur County,resolved,https://decaturcountyga.gov,https://www.decaturcountyga.gov/,200,WordPress,37819,first_try
GA,Dodge County,resolved,https://dodgecountyga.com,https://dodgecountyga.com,200,WordPress,99204,dodgecountyga.gov:ConnectError;dodgecounty.gov:ConnectError
GA,Dooly County,resolved,https://doolycountyga.gov,https://doolycountyga.gov,200,other/unknown,26008,first_try
GA,Dougherty County,not_found,,,,not_found,,doughertycountyga.gov:ConnectError;doughertycounty.gov:ConnectError;doughertycountyga.com:ConnectError;doughertycougov.org:ConnectError
GA,Douglas County,resolved,https://douglascountyga.gov,https://douglascountyga.gov,200,CivicPlus,151377,first_try
GA,Early County,resolved,https://earlycountyga.gov,https://www.earlycountyga.gov/,200,other/unknown,168208,first_try
GA,Echols County,resolved,https://echolscountyga.com,https://echolscountyga.com,200,WordPress,88128,echolscountyga.gov:ConnectError;echolscounty.gov:ConnectError
GA,Effingham County,resolved,https://effinghamcountyga.com,https://effinghamcountyga.com,200,WordPress,548193,effinghamcountyga.gov:ConnectError;effinghamcounty.gov:ConnectError
GA,Elbert County,not_found,,,,not_found,,elbertcountyga.gov:ConnectError;elbertcounty.gov:ConnectError;elbertcountyga.com:401;elbertcougov.org:ConnectError
GA,Emanuel County,not_found,,,,not_found,,emanuelcountyga.gov:ConnectError;emanuelcounty.gov:ConnectError;emanuelcountyga.com:ConnectError;emanuelcougov.org:ConnectError
GA,Evans County,resolved,https://evanscountyga.com,https://evanscountyga.com,200,other/unknown,1072,evanscountyga.gov:ConnectError;evanscounty.gov:ConnectError
GA,Fannin County,resolved,https://fannincountyga.com,https://fannincountyga.com,200,WordPress,282437,fannincountyga.gov:ConnectError;fannincounty.gov:ConnectError
GA,Fayette County,resolved,https://fayettecountyga.gov,https://fayettecountyga.gov,200,Revize,94062,first_try
GA,Floyd County,resolved,https://floydcountyga.gov,https://floydcountyga.gov,200,Revize,160316,first_try
GA,Forsyth County,not_found,,,,not_found,,forsythcountyga.gov:ConnectError;forsythcounty.gov:ConnectError;forsythcountyga.com:ConnectTimeout;forsythcougov.org:ConnectError
GA,Franklin County,not_found,,,,not_found,,franklincountyga.gov:ConnectError;franklincounty.gov:ConnectError;franklincountyga.com:RemoteProtocolError;franklincougov.org:ConnectError
GA,Fulton County,resolved,https://fultoncountyga.gov,https://fultoncountyga.gov,200,other/unknown,455525,first_try
GA,Gilmer County,not_found,,,,not_found,,gilmercountyga.gov:ConnectError;gilmercounty.gov:ConnectError;gilmercountyga.com:ConnectError;gilmercougov.org:ConnectError
GA,Glascock County,not_found,,,,not_found,,glascockcountyga.gov:ConnectError;glascockcounty.gov:ConnectError;glascockcountyga.com:RemoteProtocolError;glascockcougov.org:ConnectError
GA,Glynn County,not_found,,,,not_found,,glynncountyga.gov:ConnectError;glynncounty.gov:ConnectError;glynncountyga.com:ConnectError;glynncougov.org:ConnectError
GA,Gordon County,resolved,https://gordoncountyga.gov,https://gordoncountyga.gov,200,CivicPlus,108975,first_try
GA,Grady County,resolved,https://gradycountyga.gov,https://gradycountyga.gov,200,WordPress,76295,first_try
GA,Greene County,resolved,https://greenecountyga.gov,https://greenecountyga.gov,200,CivicPlus,118119,first_try
GA,Gwinnett County,resolved,https://gwinnettcountyga.gov,https://www.gwinnettcounty.com/home,200,other/unknown,149423,first_try
GA,Habersham County,not_found,,,,not_found,,habershamcountyga.gov:ConnectError;habershamcounty.gov:ConnectError;habershamcountyga.com:RemoteProtocolError;habershamcougov.org:ConnectError
GA,Hall County,not_found,,,,not_found,,hallcountyga.gov:wrong_county;hallcounty.gov:ConnectError;hallcountyga.com:wrong_county;hallcougov.org:ConnectError
GA,Hancock County,resolved,https://hancockcountyga.gov,https://www.hancockcountyga.gov/,200,Squarespace,1755751,first_try
GA,Haralson County,resolved,https://haralsoncountyga.gov,https://www.haralsoncountyga.gov/,200,Drupal,98542,first_try
GA,Harris County,resolved,https://harriscountyga.gov,https://www.harriscountyga.gov/,200,WordPress,182112,first_try
GA,Hart County,resolved,https://hartcountyga.gov,https://hartcountyga.gov,200,other/unknown,11850,first_try
GA,Heard County,resolved,https://heardcountyga.com,https://heardcountyga.com,200,other/unknown,74168,heardcountyga.gov:ConnectError;heardcounty.gov:ConnectError
GA,Henry County,resolved,https://henrycountyga.gov,https://www.henrycountyga.gov/,200,CivicPlus,580256,first_try
GA,Houston County,resolved,https://houstoncountyga.gov,https://www.houstoncountyga.gov/,200,other/unknown,30203,first_try
GA,Irwin County,not_found,,,,not_found,,irwincountyga.gov:ConnectError;irwincounty.gov:ConnectError;irwincountyga.com:wrong_county;irwincougov.org:ConnectError
GA,Jackson County,resolved,https://jacksoncountyga.com,https://www.jacksoncountyga.com/,200,WordPress,335170,jacksoncountyga.gov:ConnectError;jacksoncounty.gov:ConnectError
GA,Jasper County,not_found,,,,not_found,,jaspercountyga.gov:ConnectError;jaspercounty.gov:ConnectError;jaspercountyga.com:ConnectError;jaspercougov.org:ConnectError
GA,Jeff Davis County,resolved,https://jeffdaviscountyga.gov,https://jeffdaviscountyga.gov,200,other/unknown,161824,first_try
GA,Jefferson County,resolved,https://jeffersoncountyga.gov,https://jeffersoncountyga.gov,200,CivicPlus,138646,first_try
GA,Jenkins County,resolved,https://jenkinscountyga.com,https://jenkinscountyga.com,200,other/unknown,34309,jenkinscountyga.gov:wrong_county;jenkinscounty.gov:ConnectError
GA,Johnson County,not_found,,,,not_found,,johnsoncountyga.gov:ConnectError;johnsoncounty.gov:ConnectError;johnsoncountyga.com:ConnectError;johnsoncougov.org:ConnectError
GA,Jones County,not_found,,,,not_found,,jonescountyga.gov:ConnectError;jonescounty.gov:ConnectError;jonescountyga.com:ConnectError;jonescougov.org:ConnectError
GA,Lamar County,resolved,https://lamarcountyga.gov,https://www.lamarcountyga.org/,200,Wix,805023,first_try
GA,Lanier County,not_found,,,,not_found,,laniercountyga.gov:ConnectError;laniercounty.gov:ConnectError;laniercountyga.com:ConnectError;laniercougov.org:ConnectError
GA,Laurens County,not_found,,,,not_found,,laurenscountyga.gov:ConnectError;laurenscounty.gov:ConnectError;laurenscountyga.com:wrong_county;laurenscougov.org:ConnectError
GA,Lee County,resolved,https://leecountyga.gov,https://www.leecountyga.gov/,200,other/unknown,60693,first_try
GA,Liberty County,resolved,https://libertycountyga.gov,https://libertycountyga.gov,200,CivicPlus,168416,first_try
GA,Lincoln County,resolved,https://lincolncountyga.gov,https://lincolncountyga.gov,200,other/unknown,67637,first_try
GA,Long County,resolved,https://longcountyga.gov,https://www.longcountyga.gov/,200,Squarespace,325413,first_try
GA,Lowndes County,not_found,,,,not_found,,lowndescountyga.gov:ConnectError;lowndescounty.gov:ConnectError;lowndescountyga.com:ConnectError;lowndescougov.org:ConnectError
GA,Lumpkin County,resolved,https://lumpkincounty.gov,https://lumpkincounty.gov,200,CivicPlus,126951,lumpkincountyga.gov:ConnectError
GA,Macon County,resolved,https://maconcountyga.gov,https://www.maconcountyga.gov/,200,other/unknown,55926,first_try
GA,Madison County,not_found,,,,not_found,,madisoncountyga.gov:ConnectError;madisoncounty.gov:ConnectError;madisoncountyga.com:wrong_county;madisoncougov.org:ConnectError
GA,Marion County,not_found,,,,not_found,,marioncountyga.gov:ConnectError;marioncounty.gov:ConnectError;marioncountyga.com:ConnectError;marioncougov.org:ConnectError
GA,McDuffie County,not_found,,,,not_found,,mcduffiecountyga.gov:ConnectError;mcduffiecounty.gov:ConnectError;mcduffiecountyga.com:ConnectError;mcduffiecougov.org:ConnectError
GA,McIntosh County,resolved,https://mcintoshcountyga.com,https://mcintoshcountyga.com,200,CivicPlus,115100,mcintoshcountyga.gov:ConnectError;mcintoshcounty.gov:ConnectError
GA,Meriwether County,resolved,https://meriwethercountyga.gov,https://meriwethercountyga.gov,200,CivicPlus,157351,first_try
GA,Miller County,resolved,https://millercountyga.gov,https://millercountyga.gov,200,other/unknown,15604,first_try
GA,Mitchell County,not_found,,,,not_found,,mitchellcountyga.gov:ConnectError;mitchellcounty.gov:ConnectError;mitchellcountyga.com:526;mitchellcougov.org:ConnectError
GA,Monroe County,resolved,https://monroecounty.gov,https://www.monroecounty.gov/,200,other/unknown,111192,monroecountyga.gov:ConnectError
GA,Montgomery County,not_found,,,,not_found,,montgomerycountyga.gov:ConnectError;montgomerycounty.gov:ConnectError;montgomerycountyga.com:ConnectError;montgomerycougov.org:ConnectError
GA,Morgan County,resolved,https://morgancountyga.gov,https://morgancountyga.gov,200,CivicPlus,129385,first_try
GA,Murray County,not_found,,,,not_found,,murraycountyga.gov:ConnectError;murraycounty.gov:ConnectError;murraycountyga.com:ConnectError;murraycougov.org:ConnectError
GA,Muscogee County,not_found,,,,not_found,,muscogeecountyga.gov:ConnectError;muscogeecounty.gov:ConnectError;muscogeecountyga.com:ConnectError;muscogeecougov.org:ConnectError
GA,Newton County,not_found,,,,not_found,,newtoncountyga.gov:RemoteProtocolError;newtoncounty.gov:ConnectError;newtoncountyga.com:ConnectError;newtoncougov.org:ConnectError
GA,Oconee County,resolved,https://oconeecountyga.gov,https://oconeecountyga.gov,200,CivicPlus,163049,first_try
GA,Oglethorpe County,resolved,https://oglethorpecountyga.gov,https://www.oglethorpecountyga.gov/,200,Wix,897732,first_try
GA,Paulding County,not_found,,,,not_found,,pauldingcountyga.gov:ConnectError;pauldingcounty.gov:ConnectError;pauldingcountyga.com:ConnectError;pauldingcougov.org:ConnectError
GA,Peach County,resolved,https://peachcounty.gov,https://peachcounty.gov,200,WordPress,81710,peachcountyga.gov:ConnectError
GA,Pickens County,resolved,https://pickenscountyga.com,https://pickenscountyga.com,200,WordPress,30272,pickenscountyga.gov:RemoteProtocolError;pickenscounty.gov:ConnectError
GA,Pierce County,resolved,https://piercecountyga.gov,https://piercecountyga.gov,200,WordPress,114040,first_try
GA,Pike County,not_found,,,,not_found,,pikecountyga.gov:ConnectError;pikecounty.gov:ConnectError;pikecountyga.com:ConnectError;pikecougov.org:ConnectError
GA,Polk County,not_found,,,,not_found,,polkcountyga.gov:ConnectError;polkcounty.gov:ConnectError;polkcountyga.com:ConnectError;polkcougov.org:ConnectError
GA,Pulaski County,not_found,,,,not_found,,pulaskicountyga.gov:ConnectError;pulaskicounty.gov:ConnectError;pulaskicountyga.com:ConnectError;pulaskicougov.org:ConnectError
GA,Putnam County,not_found,,,,not_found,,putnamcountyga.gov:ConnectError;putnamcounty.gov:ConnectError;putnamcountyga.com:ConnectError;putnamcougov.org:ConnectError
GA,Quitman County,not_found,,,,not_found,,quitmancountyga.gov:ConnectError;quitmancounty.gov:ConnectError;quitmancountyga.com:ConnectError;quitmancougov.org:ConnectError
GA,Rabun County,not_found,,,,not_found,,rabuncountyga.gov:ConnectError;rabuncounty.gov:ConnectError;rabuncountyga.com:ConnectError;rabuncougov.org:ConnectError
GA,Randolph County,resolved,https://randolphcountyga.com,https://www.randolphcountyga.com/,200,Drupal,33342,randolphcountyga.gov:wrong_county;randolphcounty.gov:ConnectError
GA,Richmond County,not_found,,,,not_found,,richmondcountyga.gov:ConnectError;richmondcounty.gov:ConnectError;richmondcountyga.com:ConnectError;richmondcougov.org:ConnectError
GA,Rockdale County,resolved,https://rockdalecountyga.gov,https://www.rockdalecountyga.gov/,200,WordPress,1041410,first_try
GA,Schley County,not_found,,,,not_found,,schleycountyga.gov:ConnectError;schleycounty.gov:ConnectError;schleycountyga.com:ConnectError;schleycougov.org:ConnectError
GA,Screven County,resolved,https://screvencountyga.gov,https://www.screvencountyboc.com/,200,Squarespace,92886,first_try
GA,Seminole County,resolved,https://seminolecountyga.com,https://seminolecountyga.com,200,CivicPlus,82468,seminolecountyga.gov:ConnectError;seminolecounty.gov:ConnectError
GA,Spalding County,not_found,,,,not_found,,spaldingcountyga.gov:ConnectError;spaldingcounty.gov:ConnectError;spaldingcountyga.com:ConnectError;spaldingcougov.org:ConnectError
GA,Stephens County,resolved,https://stephenscountyga.gov,https://stephenscountyga.gov,200,WordPress,223564,first_try
GA,Stewart County,resolved,https://stewartcountyga.gov,https://stewartcountyga.gov,200,WordPress,95505,first_try
GA,Sumter County,not_found,,,,not_found,,sumtercountyga.gov:ConnectError;sumtercounty.gov:ConnectError;sumtercountyga.com:ConnectError;sumtercougov.org:ConnectError
GA,Talbot County,not_found,,,,not_found,,talbotcountyga.gov:ConnectError;talbotcounty.gov:ConnectError;talbotcountyga.com:ConnectError;talbotcougov.org:ConnectError
GA,Taliaferro County,not_found,,,,not_found,,taliaferrocountyga.gov:wrong_county;taliaferrocounty.gov:ConnectError;taliaferrocountyga.com:ConnectError;taliaferrocougov.org:ConnectError
GA,Tattnall County,resolved,https://tattnallcountyga.com,https://www.tattnallcountyga.com/,200,other/unknown,40495,tattnallcountyga.gov:wrong_county;tattnallcounty.gov:ConnectError
GA,Taylor County,resolved,https://taylorcountyga.com,https://taylorcountyga.com,200,other/unknown,22186,taylorcountyga.gov:ConnectError;taylorcounty.gov:ConnectError
GA,Telfair County,not_found,,,,not_found,,telfaircountyga.gov:wrong_county;telfaircounty.gov:ConnectError;telfaircountyga.com:ConnectError;telfaircougov.org:ConnectError
GA,Terrell County,resolved,https://terrellcountyga.gov,https://terrellcountyga.gov,200,other/unknown,60746,first_try
GA,Thomas County,not_found,,,,not_found,,thomascountyga.gov:ConnectError;thomascounty.gov:ConnectError;thomascountyga.com:ConnectError;thomascougov.org:ConnectError
GA,Tift County,not_found,,,,not_found,,tiftcountyga.gov:ConnectError;tiftcounty.gov:wrong_county;tiftcountyga.com:ConnectError;tiftcougov.org:ConnectError
GA,Toombs County,resolved,https://toombscountyga.gov,https://toombscountyga.gov,200,WordPress,105029,first_try
GA,Towns County,resolved,https://townscountyga.com,https://townscountyga.com,200,other/unknown,102,townscountyga.gov:ConnectError;townscounty.gov:ConnectError
GA,Treutlen County,not_found,,,,not_found,,treutlencountyga.gov:ConnectError;treutlencounty.gov:ConnectError;treutlencountyga.com:ConnectError;treutlencougov.org:ConnectError
GA,Troup County,resolved,https://troupcountyga.gov,https://troupcountyga.gov,200,Granicus,162102,first_try
GA,Turner County,not_found,,,,not_found,,turnercountyga.gov:ConnectError;turnercounty.gov:ConnectError;turnercountyga.com:ConnectError;turnercougov.org:ConnectError
GA,Twiggs County,not_found,,,,not_found,,twiggscountyga.gov:ConnectError;twiggscounty.gov:ConnectError;twiggscountyga.com:ConnectError;twiggscougov.org:ConnectError
GA,Union County,not_found,,,,not_found,,unioncountyga.gov:RemoteProtocolError;unioncounty.gov:ConnectError;unioncountyga.com:wrong_county;unioncougov.org:ConnectError
GA,Upson County,not_found,,,,not_found,,upsoncountyga.gov:ConnectError;upsoncounty.gov:ConnectError;upsoncountyga.com:ConnectError;upsoncougov.org:ConnectError
GA,Walker County,resolved,https://walkercountyga.gov,https://walkercountyga.gov,200,WordPress,182051,first_try
GA,Walton County,resolved,https://waltoncountyga.gov,https://waltoncountyga.gov,200,CivicPlus,112627,first_try
GA,Ware County,resolved,https://warecountyga.gov,https://www.warecountyga.gov/,200,other/unknown,23084,first_try
GA,Warren County,resolved,https://warrencountyga.gov,https://warrencountyga.gov,200,other/unknown,63536,first_try
GA,Washington County,resolved,https://washingtoncountyga.gov,https://washingtoncountyga.gov,200,CivicPlus,88805,first_try
GA,Wayne County,not_found,,,,not_found,,waynecountyga.gov:ConnectError;waynecounty.gov:ConnectError;waynecountyga.com:ConnectError;waynecougov.org:ConnectError
GA,Webster County,not_found,,,,not_found,,webstercountyga.gov:ConnectError;webstercounty.gov:ConnectError;webstercountyga.com:403;webstercougov.org:ConnectError
